Date,Time,Stretcher Pts hrly,Stretcher Pts cum,Ambulatory Pts hrly,Ambulatory Pts cum,Total Inflow hrly,Total Inflow cum,Ambulances hrly,Ambulances cum,FLS hrly,Adm. requests cum,Admissions cum,Pts.waiting for admission CUM,Total Stretcher pts,Triage hallway pts,Triage hallway pts TBS,Re-Oriented Nurse cum,Re-Oriented MD QTrack D/C,Re-Oriented MD QTrack NotD/C,Resus Pts,Totalpts in PODs except Psych,Green Pts,Green Pts TBS,Yellow PTS,Yellow Pts TBS,Orancge Pts except psych,Orange Pts TBS,Consults > 2h in PODS except IM,Consult for IM >4h in PODS,Plain films reqs > 2 h in PODs,CTs reqs > 2 h in PODs,Post POD (Family room),Stretcher Pts in Vertical,Stretcher Pts TBS in Vertical,Stretcher Pts in Vertical on Lazyboy,Vertical Pts Waiting for Results,Ambulatory Pts in Vertical,Ambulatory Pts TBS in Vertical,QTrack Patients TBS,GARAGE patient TBS,Consults > 2h in Vertical Except IM,Consult for IM >4h in Vertical,Plain films reqs > 2 hr in Vertical,CTs reqs > 2 hrs in Vertical,Psych Stretcher Pts1pt,Psych pts waiting for admission,ds,Total Pod TBS,Total Vertical TBS,Stretcher Overflow
2006-04-23,16,5,70,7,55,12,125,2,22,0,14,9,39,94,2,2,8,0,0,4,50,19,2,15,0,16,1,5,2,2,1,0,19,4,10,3,26,20,0,0,9,0,2,2,19,15,2023-06-04 16:00:00,5,24,2
2006-04-23,17,3,72,4,60,7,132,1,23,0,16,11,38,87,1,1,9,0,0,4,49,21,2,15,0,13,2,4,1,2,0,0,16,2,9,5,26,20,0,0,9,0,1,0,17,14,2023-06-04 17:00:00,5,22,1
2006-04-23,18,4,76,5,65,9,141,1,24,0,20,17,36,83,0,0,10,0,0,4,50,18,0,17,2,15,3,5,0,2,1,0,12,0,9,3,28,19,0,0,6,0,1,1,17,14,2023-06-04 18:00:00,5,19,0
2006-04-23,19,6,82,5,70,11,152,2,26,0,22,19,34,77,0,0,11,0,0,4,44,16,1,17,2,11,1,7,0,4,1,0,11,0,9,2,32,22,0,0,5,0,0,1,18,14,2023-06-04 19:00:00,4,22,0
2006-04-23,20,5,87,3,73,8,160,1,27,1,23,19,35,77,1,1,12,0,1,4,43,16,1,16,0,11,0,7,0,4,1,0,11,0,10,4,30,19,1,0,5,0,0,1,18,14,2023-06-04 20:00:00,2,20,1
2006-04-23,21,0,87,3,76,3,163,0,27,1,23,24,30,72,0,0,12,0,1,2,42,15,1,17,1,10,0,7,0,3,1,0,11,0,10,4,29,15,0,0,5,0,0,1,17,14,2023-06-04 21:00:00,2,15,0
2006-04-23,22,6,93,3,79,9,172,3,30,0,24,24,29,69,0,0,12,0,1,2,43,16,2,15,1,12,2,9,0,2,3,0,7,0,7,1,24,14,0,0,2,0,0,1,17,14,2023-06-04 22:00:00,5,14,0
2006-04-23,23,5,98,1,80,6,178,0,30,0,24,25,28,64,0,0,12,0,1,2,40,14,0,13,2,13,1,8,0,1,1,0,5,0,5,6,17,13,0,0,2,0,0,2,17,14,2023-06-04 23:00:00,3,13,0
2006-04-23,24,2,100,3,83,5,183,2,32,0,26,25,30,64,0,0,12,0,0,2,40,16,1,14,2,10,1,9,0,1,0,0,6,0,4,4,15,15,0,0,1,0,0,0,16,14,2023-06-05 00:00:00,4,15,0
2006-05-23,1,3,3,2,2,5,5,4,4,0,1,1,30,64,0,0,0,0,0,2,41,15,0,16,2,10,2,12,0,0,1,0,4,0,3,3,15,15,0,0,1,0,0,0,17,14,2023-06-05 01:00:00,4,15,0
2006-05-23,2,2,5,0,2,2,7,1,5,0,3,1,32,63,0,0,0,0,0,2,42,15,0,16,0,11,0,14,2,0,0,0,2,0,1,1,16,16,0,0,1,0,0,0,17,15,2023-06-05 02:00:00,0,16,0
2006-05-23,3,0,5,2,4,2,9,0,5,0,4,1,33,62,0,0,0,0,0,2,41,14,0,16,0,11,0,16,2,0,1,0,2,0,2,0,13,12,0,0,1,0,0,0,17,15,2023-06-05 03:00:00,0,12,0
2006-05-23,4,3,8,0,4,3,12,1,6,0,4,1,33,64,0,0,0,0,0,3,42,15,1,16,0,11,0,16,3,0,1,0,2,0,2,4,10,5,0,0,1,0,0,0,17,15,2023-06-05 04:00:00,1,5,0
2006-05-23,5,2,10,1,5,3,15,1,7,0,5,1,34,66,0,0,0,0,0,3,42,15,0,16,0,11,0,18,2,0,1,0,4,0,2,10,4,1,0,0,1,0,0,0,17,16,2023-06-05 05:00:00,0,1,0
2006-05-23,6,4,14,2,7,6,21,1,8,0,5,1,34,69,0,0,0,0,0,3,44,16,0,17,1,11,0,19,2,0,1,0,5,0,2,12,4,4,0,0,1,0,0,0,17,16,2023-06-05 06:00:00,1,4,0
2006-05-23,7,5,19,2,9,7,28,0,8,0,7,1,36,67,0,0,0,0,0,3,43,15,0,17,0,11,0,19,1,0,1,0,4,0,2,5,10,10,0,0,1,0,0,3,17,16,2023-06-05 07:00:00,0,10,0
2006-05-23,8,4,23,5,14,9,37,0,8,0,7,1,36,68,0,0,1,0,0,3,44,15,0,17,0,12,1,19,1,0,1,0,4,0,3,4,14,14,0,0,1,0,0,0,17,16,2023-06-05 08:00:00,1,14,0
2006-05-23,9,14,37,7,21,21,58,2,10,0,7,1,36,77,0,0,2,0,0,2,49,18,4,16,0,15,3,20,0,1,2,0,9,0,3,4,21,16,0,0,2,0,0,0,17,16,2023-06-05 09:00:00,7,16,0
2006-05-23,10,14,51,7,28,21,79,4,14,0,7,1,36,87,0,0,6,0,0,5,50,17,4,18,1,15,3,17,0,1,2,0,14,0,3,9,19,10,0,0,1,0,0,0,18,16,2023-06-05 10:00:00,8,10,0
2006-05-23,11,15,66,16,44,31,110,2,16,0,8,2,35,90,1,1,11,0,5,5,49,17,6,17,1,15,1,16,0,1,3,0,17,0,3,10,30,16,5,0,1,0,0,0,18,16,2023-06-05 11:00:00,9,21,1
2006-05-23,12,12,78,11,55,23,133,3,19,0,9,3,33,102,2,2,14,0,7,5,44,17,5,12,0,15,2,15,0,1,2,6,29,6,3,8,21,15,4,0,3,0,0,1,16,15,2023-06-05 12:00:00,9,25,8
2006-05-23,14,16,101,7,86,23,187,2,23,0,10,3,32,121,2,2,17,0,9,4,55,21,2,17,2,17,3,14,0,1,1,6,40,13,4,9,24,19,4,0,6,0,0,2,14,13,2023-06-05 14:00:00,9,36,8
2006-05-23,15,6,106,10,97,16,203,2,25,0,10,5,29,118,4,4,21,0,14,5,52,20,2,16,2,16,2,11,0,0,1,5,37,9,7,9,19,14,10,0,6,0,1,1,15,12,2023-06-05 15:00:00,10,33,9
2006-05-23,16,10,116,7,104,17,220,2,27,0,12,6,31,112,5,5,22,0,15,5,51,19,2,17,2,15,1,12,0,1,1,6,29,9,10,2,23,20,10,0,7,0,0,0,16,13,2023-06-05 16:00:00,10,39,11
2006-05-23,17,9,126,2,105,11,231,2,29,0,17,7,34,97,3,3,23,0,15,5,47,18,1,15,1,14,0,12,0,1,3,3,23,7,8,3,25,20,10,0,3,0,1,0,16,13,2023-06-05 17:00:00,5,37,6
2006-05-23,18,8,134,4,109,12,243,2,31,0,22,11,35,109,2,2,25,0,11,5,48,19,2,15,1,14,1,13,1,1,2,3,34,11,6,7,16,13,6,0,3,1,0,0,17,13,2023-06-05 18:00:00,6,30,5
2006-05-23,19,8,142,6,115,14,257,1,32,0,26,11,38,107,3,3,26,0,8,4,48,17,2,16,2,15,0,12,2,0,1,4,30,5,8,6,18,17,4,0,1,0,0,1,18,14,2023-06-05 19:00:00,7,26,7
2006-05-23,20,9,151,5,120,14,271,2,34,1,27,15,35,102,0,0,27,0,4,3,50,19,2,16,0,15,2,15,2,0,1,5,26,5,7,6,27,24,2,0,1,0,1,0,18,13,2023-06-05 20:00:00,4,31,5
2006-05-23,21,5,156,6,126,11,282,1,35,0,30,18,35,97,0,0,27,0,2,4,48,17,1,17,1,14,0,15,3,0,3,5,23,2,9,6,32,28,0,0,1,1,1,1,17,13,2023-06-05 21:00:00,2,30,5
2006-05-23,22,3,159,3,129,6,288,1,36,0,31,19,35,90,0,0,27,0,0,4,44,18,1,13,0,13,0,13,4,3,5,5,20,2,7,7,34,29,0,0,3,1,0,0,17,13,2023-06-05 22:00:00,1,31,5
2006-05-23,23,3,162,2,131,5,293,1,37,0,35,22,35,90,0,0,27,0,0,4,43,18,1,10,0,15,1,13,4,0,1,5,21,1,8,8,29,20,0,0,4,1,0,0,17,15,2023-06-05 23:00:00,2,21,5
2006-05-23,24,2,164,5,136,7,300,0,37,0,36,22,35,90,0,0,27,0,0,5,42,18,1,9,0,15,1,19,3,1,2,5,19,0,11,6,27,19,0,0,3,1,0,1,19,16,2023-06-06 00:00:00,2,19,5
2006-06-23,1,2,2,3,3,5,5,1,1,0,1,2,35,81,0,0,0,0,0,3,44,16,0,12,1,16,1,22,3,1,2,3,12,0,10,4,20,20,0,0,3,1,0,3,19,16,2023-06-06 01:00:00,2,20,3
2006-06-23,2,2,4,3,6,5,10,3,4,0,2,3,35,80,0,0,0,0,1,3,46,17,1,13,1,16,0,25,4,2,0,3,8,1,7,3,18,18,0,0,5,1,0,3,20,16,2023-06-06 02:00:00,2,19,3
2006-06-23,3,1,5,0,6,1,11,1,5,0,2,3,35,79,0,0,0,0,1,3,46,17,0,13,1,16,0,27,3,0,0,3,7,1,6,4,18,13,0,0,6,1,0,2,20,16,2023-06-06 03:00:00,1,14,3
2006-06-23,4,2,7,2,8,4,15,3,8,0,3,3,36,80,0,0,0,0,1,3,47,17,0,14,2,16,0,28,3,0,0,3,7,0,6,8,17,14,0,0,7,1,0,2,20,16,2023-06-06 04:00:00,2,14,3
2006-06-23,5,2,8,0,9,2,17,2,10,0,5,5,36,84,0,0,0,0,1,4,47,16,0,15,1,16,0,27,4,1,0,5,8,0,8,7,6,6,0,0,9,1,0,2,20,16,2023-06-06 05:00:00,1,6,5
2006-06-23,6,2,10,1,10,3,20,0,10,0,6,5,37,82,0,0,0,0,1,4,44,13,0,15,1,16,0,24,5,1,0,5,9,0,9,8,8,5,0,0,7,1,0,2,20,16,2023-06-06 06:00:00,1,5,5
2006-06-23,7,1,11,5,15,6,26,0,10,0,7,5,38,79,0,0,1,0,0,4,43,13,0,15,1,15,0,21,4,1,0,4,8,0,8,2,9,9,0,0,8,0,0,1,20,17,2023-06-06 07:00:00,1,9,4
2006-06-23,8,6,17,4,19,10,36,0,10,0,8,5,39,78,0,0,2,0,0,4,43,13,0,15,1,15,0,20,4,1,0,4,7,0,7,1,18,18,0,0,8,0,0,1,20,17,2023-06-06 08:00:00,1,18,4
2006-06-23,9,6,23,8,27,14,50,2,12,0,9,5,40,80,0,0,3,0,2,4,40,13,1,13,2,14,0,18,4,2,0,4,12,3,7,0,16,9,2,0,8,0,0,1,20,17,2023-06-06 09:00:00,3,14,4
2006-06-23,10,9,32,15,42,24,74,1,13,0,10,5,41,83,0,0,4,0,2,4,43,15,2,13,1,15,1,16,4,1,0,4,11,1,5,4,20,15,2,0,7,0,0,1,21,17,2023-06-06 10:00:00,4,18,4
2006-06-23,11,12,44,14,56,26,100,2,15,0,11,6,40,91,0,0,10,0,5,4,46,17,2,15,3,14,1,17,4,0,1,6,14,0,6,4,27,20,4,0,6,0,0,1,21,17,2023-06-06 11:00:00,6,24,6
2006-06-23,12,7,51,12,68,19,119,2,17,0,14,6,43,98,1,1,16,0,7,3,47,17,2,16,2,14,0,11,4,2,1,7,17,0,7,7,28,18,4,0,3,0,0,0,23,17,2023-06-06 12:00:00,5,22,8
2006-06-23,13,12,63,13,81,25,144,4,21,0,15,9,38,106,3,3,22,0,8,5,45,15,3,16,1,14,0,11,3,2,1,7,25,5,6,6,23,14,2,0,4,0,2,0,21,15,2023-06-06 13:00:00,7,21,10
06/06/23,15,11,83,8,100,19,183,4,27,0,16,14,35,111,3,3,28,8,6,5,49,18,2,17,2,14,3,8,3,2,0,6,28,8,10,5,28,19,6,0,7,0,7,3,20,14,2023-06-06 15:00:00,10,33,9
06/06/23,16,8,91,2,102,10,193,1,28,0,19,19,32,108,4,4,31,8,3,6,43,18,4,14,2,11,2,4,3,4,1,5,32,13,9,9,18,14,3,0,6,0,2,2,18,13,2023-06-06 16:00:00,12,30,9
06/06/23,17,9,100,9,111,18,211,1,29,1,20,21,29,101,3,3,31,8,5,6,47,19,3,16,3,12,2,5,3,7,2,4,24,8,7,4,23,21,3,0,2,0,1,4,17,13,2023-06-06 17:00:00,11,32,7
06/06/23,18,5,105,3,114,8,219,2,31,0,23,21,30,103,3,3,33,8,10,5,48,19,2,14,3,15,1,3,1,0,0,4,27,11,7,6,16,15,6,0,2,0,1,2,16,13,2023-06-06 18:00:00,9,32,7
06/06/23,19,4,109,5,119,9,228,1,32,0,25,22,31,107,3,3,33,8,9,4,52,20,1,15,2,17,0,5,0,2,1,5,27,5,7,9,17,17,6,0,4,1,2,5,16,14,2023-06-06 19:00:00,6,28,8
06/06/23,20,8,117,8,127,16,244,2,34,0,27,23,30,102,0,0,34,8,10,4,51,19,2,15,5,17,1,6,0,0,2,5,25,3,8,6,24,24,6,0,3,0,1,2,17,14,2023-06-06 20:00:00,8,33,5
06/06/23,22,4,134,3,131,7,265,2,40,0,30,29,26,104,0,0,36,8,9,4,48,17,4,17,3,14,0,10,2,0,3,4,32,12,9,8,15,14,4,0,3,1,0,2,16,15,2023-06-06 22:00:00,7,30,4
06/06/23,23,7,141,0,131,7,272,0,40,0,33,29,29,103,0,0,36,8,6,3,51,17,4,17,4,17,0,10,2,1,4,0,32,10,12,5,16,15,4,0,3,0,0,1,17,15,2023-06-06 23:00:00,8,29,0
06/06/23,24,3,144,3,134,6,278,1,41,0,37,29,32,98,0,0,36,8,4,2,51,18,3,17,3,16,0,18,2,1,3,0,27,10,12,5,19,19,3,0,2,0,0,2,18,15,2023-06-07 00:00:00,6,32,0
06/07/23,1,2,2,1,1,3,3,0,0,0,0,1,31,88,0,0,0,0,3,3,50,17,2,17,1,16,0,21,2,1,0,0,17,9,7,0,22,22,3,0,2,0,0,1,18,15,2023-06-07 01:00:00,3,34,0
06/07/23,2,5,7,1,2,6,9,1,1,0,0,1,31,88,0,0,0,0,3,4,49,17,3,17,1,15,0,18,2,1,0,0,17,10,6,1,23,23,3,0,3,0,0,1,18,15,2023-06-07 02:00:00,4,36,0
06/07/23,3,2,9,1,3,3,12,1,2,0,0,3,29,91,0,0,0,0,3,3,52,19,4,18,1,15,0,24,2,1,0,0,18,10,7,2,22,18,3,0,7,0,0,1,18,15,2023-06-07 03:00:00,5,31,0
06/07/23,4,5,14,0,3,5,17,2,4,0,1,3,30,98,1,1,0,0,3,3,54,20,5,18,0,16,0,25,2,1,0,0,22,15,7,4,12,12,3,0,6,0,0,1,18,15,2023-06-07 04:00:00,6,30,1
06/07/23,5,2,16,0,3,2,19,1,5,0,3,3,32,96,1,1,0,0,1,3,54,21,4,17,0,16,0,24,0,0,0,0,20,9,6,8,10,10,0,0,5,0,0,1,18,15,2023-06-07 05:00:00,5,19,1
06/07/23,6,5,21,1,4,6,25,2,7,0,3,3,32,99,3,3,1,0,1,3,52,18,1,17,0,17,1,24,0,1,0,3,20,8,8,9,13,12,0,0,8,0,1,1,18,15,2023-06-07 06:00:00,5,20,6
06/07/23,7,7,28,0,4,7,32,3,10,0,5,3,34,103,0,0,1,0,1,3,53,21,4,17,1,15,1,21,0,1,0,7,20,7,8,9,13,12,0,0,11,0,2,4,20,15,2023-06-07 07:00:00,6,19,7
06/07/23,8,7,35,4,8,11,43,2,12,0,6,3,35,105,0,0,1,0,1,3,55,21,2,18,2,16,1,21,0,1,0,7,21,7,9,10,18,18,0,0,11,0,2,1,19,16,2023-06-07 08:00:00,5,25,7
06/07/23,9,11,46,5,13,16,59,1,13,0,6,3,35,101,0,0,6,0,2,4,52,19,0,18,1,15,1,23,0,1,0,8,18,1,10,8,23,15,1,0,12,0,9,1,19,16,2023-06-07 09:00:00,2,17,8
06/07/23,10,11,57,7,20,18,77,1,14,0,9,3,37,129,2,2,7,0,3,4,51,19,0,17,0,15,3,22,2,1,0,11,42,10,11,9,11,11,2,0,11,0,0,4,19,15,2023-06-07 10:00:00,5,23,13
06/07/23,11,9,66,3,23,12,89,1,15,0,13,6,37,132,0,0,9,0,2,3,52,18,1,17,1,17,4,22,3,1,0,12,45,14,13,9,5,5,2,0,12,0,0,4,20,14,2023-06-07 11:00:00,6,21,12
06/07/23,12,11,77,5,28,16,105,3,18,0,16,9,36,132,0,0,12,0,1,2,52,18,1,18,1,16,4,17,4,4,2,13,46,13,11,8,8,8,1,0,14,1,2,5,19,14,2023-06-07 12:00:00,6,22,13
06/07/23,13,13,90,3,31,16,121,0,18,0,20,11,38,129,0,0,13,0,1,2,50,17,1,18,1,15,3,12,4,0,0,13,42,9,10,9,16,16,0,0,13,1,2,5,22,14,2023-06-07 13:00:00,5,25,13
06/07/23,15,16,118,2,39,18,157,4,25,0,26,18,36,150,4,4,15,0,1,4,52,19,1,18,2,15,2,15,1,1,2,14,54,23,9,6,16,15,0,0,9,2,2,6,22,14,2023-06-07 15:00:00,9,38,18
06/07/23,16,12,130,3,42,15,172,4,29,0,28,18,36,139,5,5,15,0,1,6,52,20,3,16,1,16,3,10,1,1,3,14,42,22,9,3,20,19,0,0,7,2,0,3,20,14,2023-06-07 16:00:00,12,41,19
06/07/23,17,8,138,5,47,13,185,1,30,0,34,26,33,126,3,3,18,0,10,6,55,22,3,17,1,16,1,11,1,1,2,14,30,10,8,5,19,15,6,0,3,1,0,3,18,13,2023-06-07 17:00:00,8,31,17
06/07/23,18,4,142,2,49,6,191,1,31,0,39,26,38,117,2,2,19,0,10,5,53,19,2,18,2,16,2,5,1,0,1,11,26,8,8,6,20,16,3,0,2,0,0,4,20,15,2023-06-07 18:00:00,8,27,13
06/07/23,20,7,145,4,65,11,210,3,34,0,44,30,38,95,0,0,22,0,12,6,49,15,2,18,2,16,1,11,0,0,1,7,14,0,10,5,20,13,6,0,5,0,0,4,19,15,2023-06-07 20:00:00,5,19,7
06/07/23,21,7,152,3,68,10,220,3,37,0,45,31,37,97,1,1,24,0,9,5,48,16,2,17,1,15,2,10,0,2,0,4,21,9,9,2,12,8,3,0,7,1,0,8,18,14,2023-06-07 21:00:00,6,20,5
06/07/23,22,2,154,4,72,6,226,1,38,0,47,37,33,90,0,0,24,0,6,5,45,15,1,18,0,12,1,8,1,0,0,3,21,6,7,2,8,4,1,0,5,2,0,5,16,14,2023-06-07 22:00:00,2,11,3
06/07/23,23,4,158,3,75,7,233,0,38,1,49,40,31,82,0,0,25,0,4,4,43,16,2,15,0,12,0,8,0,0,0,3,16,2,6,4,10,8,1,0,6,2,0,4,16,15,2023-06-07 23:00:00,2,11,3
06/07/23,24,3,161,1,76,4,237,1,39,0,50,41,31,75,0,0,25,0,1,3,37,12,2,14,1,11,0,13,2,0,0,3,15,1,9,8,10,10,1,0,6,2,0,4,17,15,2023-06-08 00:00:00,3,12,3
06/08/23,1,3,3,4,4,7,7,1,1,0,1,1,31,68,0,0,1,0,1,4,36,12,1,13,2,11,0,17,2,0,1,1,10,1,8,1,13,11,1,0,4,2,0,4,17,15,2023-06-08 01:00:00,3,13,1
06/08/23,2,1,4,0,4,1,8,1,2,0,1,1,31,68,0,0,2,0,1,5,36,12,0,13,2,11,0,18,2,0,3,1,9,0,7,5,7,7,1,0,3,2,0,5,17,15,2023-06-08 02:00:00,2,8,1
06/08/23,3,1,5,2,6,3,11,0,2,0,1,1,31,70,0,0,2,0,1,4,38,12,0,14,1,12,1,19,2,0,3,1,10,0,7,7,6,6,0,0,3,2,0,4,17,15,2023-06-08 03:00:00,2,6,1
06/08/23,4,1,6,2,8,3,14,2,4,0,3,1,33,71,0,0,2,0,1,4,39,12,0,14,0,13,1,19,1,0,1,1,10,0,7,6,8,4,0,0,2,2,0,4,17,15,2023-06-08 04:00:00,1,4,1
06/08/23,5,1,7,0,8,1,15,0,4,1,3,1,33,69,0,0,2,0,1,4,39,12,0,14,0,13,1,19,1,0,1,0,9,0,9,0,6,4,0,0,2,2,0,4,17,15,2023-06-08 05:00:00,1,4,0
06/08/23,6,3,10,1,9,4,19,2,6,0,3,2,32,72,0,0,2,0,1,5,40,13,1,14,0,13,1,19,1,0,2,0,10,0,10,4,3,3,0,0,2,2,0,4,17,15,2023-06-08 06:00:00,2,3,0
06/08/23,7,2,12,1,10,3,22,1,7,1,3,2,32,73,0,0,2,0,0,5,40,14,0,15,1,11,0,21,1,0,1,0,9,0,9,3,3,3,0,0,2,2,0,4,19,15,2023-06-08 07:00:00,1,3,0
06/08/23,8,8,20,3,13,11,33,1,8,0,4,2,33,74,0,0,3,0,0,5,41,14,0,15,1,12,1,21,1,0,2,0,9,0,9,3,11,11,0,0,2,1,1,4,19,15,2023-06-08 08:00:00,2,11,0
06/08/23,9,8,28,7,20,15,48,1,9,0,5,2,34,78,0,0,3,0,2,5,42,15,2,15,0,12,0,23,1,0,3,0,12,0,10,4,16,10,1,0,2,1,1,4,19,15,2023-06-08 09:00:00,2,11,0
06/08/23,10,7,35,9,29,16,64,0,9,0,5,2,33,92,0,0,4,1,1,4,47,17,2,15,1,15,2,22,0,0,5,0,22,2,8,8,13,6,1,0,1,1,1,4,19,15,2023-06-08 10:00:00,5,9,0
